"","x","y","SVM.Aspatial","SVM.SDO"
"331",1096340.144,-4139360.115,0.979888446964956,1.57471147322523
"332",716340.144,-4129360.115,0.769011191719398,1.36182991585352
"333",726340.144,-4129360.115,1.17584745538603,1.40902996018624
"334",736340.144,-4129360.115,0.95054946179742,1.447402825441
"335",746340.144,-4129360.115,1.11915256487645,1.48215275544168
"336",756340.144,-4129360.115,1.34210240633366,1.52116152776364
"337",766340.144,-4129360.115,1.30296075240388,1.5584054246673
"338",776340.144,-4129360.115,1.34129507802386,1.58892765741354
"339",786340.144,-4129360.115,1.01601062099789,1.62139530885524
"340",796340.144,-4129360.115,1.19228146916209,1.65384835032707
"341",846340.144,-4129360.115,1.85630469609154,1.765091398614
"342",856340.144,-4129360.115,1.7714459926279,1.78815070732588
"343",866340.144,-4129360.115,1.82155392806291,1.81380912069457
"344",876340.144,-4129360.115,1.90888120274739,1.82324737569317
"345",886340.144,-4129360.115,1.95744267528044,1.84168202244208
"346",896340.144,-4129360.115,1.85017271730221,1.86581500779569
"347",906340.144,-4129360.115,1.54691081241043,1.87053442230881
"348",916340.144,-4129360.115,1.84161854643589,1.88199458796236
"349",926340.144,-4129360.115,1.66300849517046,1.8749472247314
"350",936340.144,-4129360.115,1.70770216313441,1.86976486340575
"351",946340.144,-4129360.115,1.93466671995466,1.86136928747278
"352",956340.144,-4129360.115,2.00639485429099,1.84931155771972
"353",966340.144,-4129360.115,2.00601858784259,1.83266451310709
"354",976340.144,-4129360.115,1.97191844109,1.82315878929105
"355",986340.144,-4129360.115,1.9404546535331,1.8151309578793
"356",996340.144,-4129360.115,2.00847036975447,1.79044342421723
"357",1006340.144,-4129360.115,1.89037643359629,1.75162560490023
"358",1016340.144,-4129360.115,1.79126130136322,1.71632762941909
"359",1026340.144,-4129360.115,1.83356489006177,1.66658139889919
"360",1036340.144,-4129360.115,1.69849394419994,1.62506232567991
"361",706340.144,-4119360.115,0.857468026326477,1.32344820276563
"362",716340.144,-4119360.115,1.12818985171034,1.3531397298385
"363",726340.144,-4119360.115,1.1601528781711,1.39669791349034
"364",736340.144,-4119360.115,1.0973445807362,1.43462170875803
"365",746340.144,-4119360.115,1.39974476264289,1.47913226740973
"366",756340.144,-4119360.115,1.33421185068329,1.51501974861938
"367",766340.144,-4119360.115,1.16866006389877,1.53762863063883
"368",776340.144,-4119360.115,1.41644382689877,1.57688387288661
"369",786340.144,-4119360.115,1.36975664223527,1.59775017383201
"370",796340.144,-4119360.115,1.06799521589872,1.61571020404212
"371",806340.144,-4119360.115,0.9572372584728,1.64958774613768
"372",816340.144,-4119360.115,1.07616058929766,1.67486113424407
"373",826340.144,-4119360.115,1.83007068029372,1.69627680923122
"374",836340.144,-4119360.115,1.71351107758966,1.70512578528616
"375",846340.144,-4119360.115,1.75113531327784,1.71247343846257
"376",856340.144,-4119360.115,1.66318853466966,1.73697561935141
"377",866340.144,-4119360.115,1.71454259834396,1.7581218700339
"378",876340.144,-4119360.115,1.76180482633606,1.76865262329872
"379",886340.144,-4119360.115,1.88958394223216,1.78417448082313
"380",896340.144,-4119360.115,1.73354030527709,1.79907883312676
"381",906340.144,-4119360.115,1.50141077667077,1.800084999833
"382",916340.144,-4119360.115,1.33736545827542,1.79469748396047
"383",926340.144,-4119360.115,1.40287763434015,1.78675946954301
"384",936340.144,-4119360.115,1.12898057256617,1.77570625534833
"385",946340.144,-4119360.115,1.55978747249382,1.76348231015207
"386",956340.144,-4119360.115,1.83996775363635,1.75951417505032
"387",966340.144,-4119360.115,1.8077614175687,1.74952072593662
"388",976340.144,-4119360.115,1.82490726860798,1.73555454916109
"389",986340.144,-4119360.115,1.68577894218281,1.7152310597613
"390",996340.144,-4119360.115,1.53601739712571,1.70308417873488
"391",1006340.144,-4119360.115,1.64096208904687,1.6838193697306
"392",1016340.144,-4119360.115,1.81788231596381,1.65975367744776
"393",1026340.144,-4119360.115,1.9210169509677,1.61404367590195
"394",1036340.144,-4119360.115,1.71214469985119,1.56845147850073
"395",1046340.144,-4119360.115,1.68082456372517,1.53637000358937
"396",1056340.144,-4119360.115,1.64182209009848,1.52943838444276
"397",706340.144,-4109360.115,0.886281618383507,1.31323182087542
"398",716340.144,-4109360.115,1.1570330577448,1.34402009179933
"399",726340.144,-4109360.115,1.078119442268,1.37915705993742
"400",736340.144,-4109360.115,1.2414071391372,1.40701954747925
"401",746340.144,-4109360.115,1.3907219581473,1.46199813260783
"402",756340.144,-4109360.115,1.11119251568186,1.48966861175268
"403",766340.144,-4109360.115,1.09430447400079,1.51382932985789
"404",776340.144,-4109360.115,1.44126016377981,1.54912718349735
"405",786340.144,-4109360.115,1.49865389063169,1.56517452288121
"406",796340.144,-4109360.115,1.05444537386869,1.57650376012917
"407",806340.144,-4109360.115,1.06612132859702,1.60556345094422
"408",816340.144,-4109360.115,1.27933477156731,1.62674124152507
"409",826340.144,-4109360.115,1.24692012760996,1.6421528585667
"410",836340.144,-4109360.115,1.5695002925834,1.64308519371916
